route_id,role,classifier_label,strict_hexagon_eligible,corr_full,corr_to_realistic_4f,corr_angular,c60,c90,c120,h4,h6,dark_core_ratio,P_useful,P_useful_over_P_total,strict_peak_metric,first_order_efficiency,strict_fail_reasons
V0_reference,source-scale reference,visual_hexagonal_field,False,1.0,0.993566955961336,1.0,0.9516012383560299,0.7415741328578564,0.9364795038941145,0.04105259837089149,0.4024908938477495,0.000848475040702517,48963.49262353778,0.35429418588149925,58.923794216579864,,candidate drifted from immutable realistic-4F reference; c60/c120 relation not sufficiently C6-like
ideal_sequential_dual_slm,Jones-equivalent sequential ideal,visual_hexagonal_field,False,1.0,0.993566955961336,1.0,0.9516012383560299,0.7415741328578564,0.9364795038941145,0.04105259837089149,0.4024908938477495,0.000848475040702517,48963.49262353778,0.35429418588149925,58.923794216579864,,candidate drifted from immutable realistic-4F reference; c60/c120 relation not sufficiently C6-like
realistic_sequential_dual_slm_4f,validated realistic sequential equivalent,visual_hexagonal_field,True,0.9935669559613359,1.0,0.9986227202203428,0.9653157699491148,0.7569722695680619,0.9385035023428443,0.03994109898887984,0.400531461160297,0.0008892692990781919,48166.611605016515,0.3671549367528936,59.238578372531464,0.9492591182101858,
