run_id,generated_at_utc,source_schema_version,preset,path,generation_method,model_level,hardware_status,plane_label,coordinate_frame,requested_vortex_charge,measured_winding,winding_error,winding_pass,slm2_conjugate_mode,vortex_removal_acknowledged,propagation_power_drift_fraction,propagation_power_label,quantitative_metrics_valid,quantitative_metrics_invalid_reason,qa_status,regime,method,bessel_zone_um,feature_diameter_um,peak_fluence_J_cm2,side_to_core_peak_ratio,throughput_or_efficiency,realised_k_r_m_inv,slm2_residual_before_rad,slm2_residual_after_rad,validity_valid
20260715T175945Z,2026-07-15T17:59:45.551275+00:00,1.0.0,fast,realistic,holographic_axicon,hardware_route,current_lab_realizable,surface_plane,surface_plane_air_um,3,3.0,0.0,True,not_applicable,False,0.4031126992938065,fail,False,numerical propagation power drift 0.403113 exceeds the quantitative limit 0.05,exploratory,general,holographic,38.01556727371095,3.270840782177046,4.71838064584986,0.3762627818645029,0.732111295550108,1603333.3333333333,,,True
20260715T175945Z,2026-07-15T17:59:45.551307+00:00,1.0.0,fast,ideal,physical_axicon,hardware_route,future_hardware_required,surface_plane,surface_plane_air_um,3,3.0,0.0,True,preserve_vortex,False,0.6959323921950901,fail,False,numerical propagation power drift 0.695932 exceeds the quantitative limit 0.05,exploratory,general,physical,117.97467037466211,5.277631578947369,2.6840962518825817,0.4262647326335107,0.950288406121703,1603333.3333333333,0.20681781069196392,0.007165301041878994,True
20260715T175945Z,2026-07-15T17:59:45.551324+00:00,1.0.0,fast,realistic,holographic_axicon,hardware_route,current_lab_realizable,surface_plane,surface_plane_air_um,3,-1.0,4.0,False,not_applicable,False,0.055528334992891566,marginal,False,numerical propagation power drift 0.0555283 exceeds the quantitative limit 0.05,exploratory,limits,holographic,249.74551904527,4.776796586842412,0.6053254983641062,1.0,0.0001643552727780371,2405000.0,,,True
20260715T175945Z,2026-07-15T17:59:45.551336+00:00,1.0.0,fast,ideal,physical_axicon,hardware_route,future_hardware_required,surface_plane,surface_plane_air_um,3,3.0,0.0,True,preserve_vortex,False,2.2189665435945938,fail,False,numerical propagation power drift 2.21897 exceeds the quantitative limit 0.05,exploratory,limits,physical,112.16308170542648,3.267105263157895,3.2616289647059324,0.4708551129852424,0.8497703610317445,2405000.0,0.13567084669115595,0.0070802837360281895,True
