run_id,generated_at_utc,source_schema_version,preset,path,case_id,target_scale_definition,target_core_diameter_um,target_equivalent_l0_core_diameter_um,equivalent_l0_first_zero_radius_um,equivalent_l0_first_zero_diameter_um,vortex_main_ring_radius_um,vortex_main_ring_diameter_um,core_radius_definition,core_hwhm_radius_um,core_hwhm_diameter_um,core_first_zero_radius_um,core_first_zero_diameter_um,feature_radius_um,feature_diameter_um,canonical_zone_um,canonical_zone_start_um,canonical_zone_end_um,strict_bessel_region_um,strict_bessel_region_start_um,strict_bessel_region_end_um,bessel_region_definition,propagation_power_drift_fraction,propagation_power_label,qa_status,ell,target_bessel_length_um,gamma_slm_deg,magnification_to_sample,objective_map_source,waist_matched_design_magnification_to_sample,kr_sample_m_inv,study_kind,focused_plane,beam_medium_n,ring_radius_um,ring_diameter_um,core_radius_um,ring_width_um,peak_in_plane,peak_onaxis,onaxis_to_peak_ratio,pulse_energy_at_sample_uJ,pulse_energy_at_surface_air_uJ,fluence_pulse_energy_uJ,first_order_selected_fraction,first_order_carrier_lpmm,first_order_configured_filter_radius_lpmm,first_order_effective_filter_radius_lpmm,first_order_recommended_filter_radius_lpmm,first_order_axicon_cone_radius_lpmm,first_order_peak_fx_lpmm,first_order_peak_fy_lpmm,first_order_peak_distance_to_carrier_lpmm,first_order_geometry_valid,propagation_method,output_dx_at_peak_um,output_dx_min_um,output_dx_max_um,sas_retained_power_fraction_min,sas_retained_power_fraction_at_peak,sas_z_limit_min_um,sas_z_over_limit_max,sas_output_magnification_at_peak,sas_bandlimit_retained_fraction_min,bessel_zone_um,zone_start_um,zone_end_um,zone_capped,bessel_region_um,bessel_region_start_um,bessel_region_end_um,bessel_region_capped,feature_power_zone_um,feature_power_zone_start_um,feature_power_zone_end_um,feature_power_zone_capped,radius_stability_zone_um,radius_stability_zone_start_um,radius_stability_zone_end_um,radius_stability_zone_capped,bessel_region_peak_level,bessel_region_power_level,bessel_region_radius_tolerance,ring_or_core_power_fraction_min_in_region,ring_or_core_radius_drift_fraction_max_in_region,ring_or_core_radius_drift_fraction_at_peak,strict_bessel_region_capped,canonical_zone_capped,canonical_zone_definition,peak_fluence_J_cm2,core_or_ring_peak_fluence_J_cm2,side_lobe_peak_fluence_J_cm2,side_to_core_peak_ratio,plane_fluence_integral_J,effective_pulses,incubated_threshold_J_cm2,line_proxy_threshold_length_um,line_proxy_threshold_width_um,line_proxy_threshold_area_um2,study,material,write_depth_um,surface_z_um,surface_placement,NA,phase_bits,fill_factor,blaze_period_px,beam_radius_on_slm_mm,hardware_reachable,device_grid_label,device_downsample,pupil_N,pupil_dx_um,pupil_window_mm,phase_frequency_lpmm,pupil_nyquist_lpmm,phase_sampling_label,focal_dx_um,focal_kt_nyquist_over_kr,focal_samples_per_radial_period,focal_sampling_label,axial_dz_um,axial_scan_end_um,axial_scan_target_factor,axial_sampling_label,k_medium_m_inv,propagation_power_clipping_note,sas_retained_power_fraction_mean,validity_valid,validity_violations,validity_samples_per_feature,validity_samples_per_radial_period,validity_samples_per_axial_zone,validity_output_dx_um,validity_action,regime,knob,knob_value,clears_incubated_threshold
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L50.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,25.50518143269812,4.652243777648544,30.157425210346663,20.0,5.264491822505136,25.264491822505136,strict_intersection_peak_power_radius,3.9494685727662975,fail,marginal,3,50.0,1.7771107929417682,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.019693394982097625,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.4982754237967618,0.7357678171227544,65.08092660142738,0.013902118066810612,0.00021361278630758934,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,25.50518143269812,4.652243777648544,30.157425210346663,False,20.0,5.264491822505136,25.264491822505136,False,20.0,5.264491822505136,25.264491822505136,False,60.0,5.264491822505136,65.26449182250514,False,0.5,0.5,0.15,0.5467416752040022,0.0,0.0,False,False,axial_peak_fwhm,7.566451103029222,7.566451103029222,3.3807325021362993,0.4468055705511433,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,18.59782515583851,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,21.325988568354052,31.25,pass,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,6.666666666666655,600.0,2.6,marginal,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,7.50000000000002,0.2,pass,general,core_um_x_length_um,"1.0,50.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L100.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,47.785087732062486,9.952937962484013,57.7380256945465,40.0,14.624184303511175,54.62418430351117,strict_intersection_peak_power_radius,3.8963209013812583,fail,fail,3,100.0,3.550808920229982,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.03938678996419525,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.49876575957696856,0.7356161291859449,135.3525720268247,2.1347946677029865,0.015772102707290295,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,47.785087732062486,9.952937962484013,57.7380256945465,False,40.0,14.624184303511175,54.62418430351117,False,40.0,14.624184303511175,54.62418430351117,False,66.66666666666664,-5.375815696488824,61.29085097017782,False,0.5,0.5,0.15,0.6034103809743582,0.0,0.0,False,False,axial_peak_fwhm,5.295452497832894,5.295452497832894,2.3581875206935377,0.4453231374766557,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,34.62418430351116,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,36.401977136708105,31.25,fail,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,6.666666666666655,600.0,2.6,marginal,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,15.00000000000004,0.2,pass,general,core_um_x_length_um,"1.0,100.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L150.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,47.28493119966363,16.283432901886517,63.56836410155015,40.0,16.6331771308239,56.633177130823896,strict_intersection_peak_power_radius,3.8330919027090804,fail,fail,3,150.0,5.317720874321809,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.05908018494629288,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.49560273497886637,0.7384598246370981,223.41461862729312,7.288485431765514,0.032623135748893764,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,47.28493119966363,16.283432901886517,63.56836410155015,False,40.0,16.6331771308239,56.633177130823896,False,40.0,16.6331771308239,56.633177130823896,False,60.0,3.299843797490603,63.2998437974906,False,0.5,0.5,0.15,0.5251087583097984,0.0,0.0,False,False,axial_peak_fwhm,5.862383200699032,5.862383200699032,2.6329406478667368,0.44912462350683324,2.73375e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,43.29984379749058,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,51.477965705062154,31.25,fail,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,6.666666666666655,600.0,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,22.50000000000006,0.2,pass,general,core_um_x_length_um,"1.0,150.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L300.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,43.49893259631287,22.843330163087305,66.34226275940017,33.33333333333335,23.764535712887312,57.09786904622066,strict_intersection_peak_power_radius,4.730039144272235,fail,fail,3,300.0,10.545374703671616,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.11816036989258576,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.49676260002123185,0.7385636000358485,325.14560318152263,16.570250018874486,0.05096255295085023,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,43.49893259631287,22.843330163087305,66.34226275940017,False,33.33333333333335,23.764535712887312,57.09786904622066,False,33.33333333333335,23.764535712887312,57.09786904622066,False,58.333333333333364,7.097869046220637,65.431202379554,False,0.5,0.5,0.15,0.5249628214927518,0.0,0.0,False,False,axial_peak_fwhm,5.448086233736382,5.448086233736382,2.7192632958848733,0.4991226605493651,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,57.097869046220644,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,96.70593141012431,31.25,fail,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,8.66666666666667,780.0,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,35.99999999999998,0.2,pass,general,core_um_x_length_um,"1.0,300.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L500.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,37.05516116299259,27.902164460734202,64.95732562372679,13.888888888888914,39.47238824728863,53.36127713617754,strict_intersection_peak_power_radius,7.814013563707468,fail,fail,3,500.00000000000006,17.237226959853746,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.19693394982097628,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.4947455963920917,0.7384100827513557,402.97890343112516,21.49300586619607,0.05333531279974196,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,37.05516116299259,27.902164460734202,64.95732562372679,False,13.888888888888914,39.47238824728863,53.36127713617754,False,13.888888888888914,39.47238824728863,53.36127713617754,False,41.666666666666636,11.694610469510907,53.36127713617754,False,0.5,0.5,0.15,0.7257695389188171,0.0,0.0,False,False,axial_peak_fwhm,6.494471954207601,6.494471954207601,3.3537512519202397,0.5164009138183175,2.7337500000000007e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,-85.52761175271137,zone_center,0.45,8,0.93,20,2.0,False,downsampled,2,1024,16.0,16.384,157.00988568354055,31.25,fail,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,14.444444444444423,1300.0000000000002,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,35.999999999999936,0.2,pass,general,core_um_x_length_um,"1.0,500.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D1.0_L800.0,equivalent_l0_first_zero_diameter,1.0,1.0,0.5,1.0,0.8734280543057232,1.7468561086114465,legacy_vortex_inner_hwhm_radius,,,0.49996373340868455,0.9999274668173691,0.9035433070866142,1.8070866141732285,46.69320271118456,21.994992194585326,68.68819490576989,22.22222222222209,22.710817545298394,44.933039767520484,strict_intersection_peak_power_radius,12.649476304729966,fail,fail,3,800.0,26.400820097231655,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.315094319713562,4810000.0,beam_to_surface,surface_in_air,1.0,0.9035433070866142,1.8070866141732285,0.5006364816977613,0.7348718223322082,322.0163360483314,22.657312984231268,0.07036075642085013,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,46.69320271118456,21.994992194585326,68.68819490576989,False,22.22222222222209,22.710817545298394,44.933039767520484,False,22.22222222222209,22.710817545298394,44.933039767520484,False,22.22222222222209,22.710817545298394,44.933039767520484,False,0.5,0.5,0.15,0.5291343806354639,0.0,0.0,False,False,axial_peak_fwhm,4.671934409158284,4.671934409158284,2.1020745208371494,0.44993665080496453,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,0.4885953230760593,zone_center,0.45,8,0.93,20,2.0,False,downsampled,2,1024,16.0,16.384,247.4658170936648,31.25,fail,0.25122070312500006,2.5998564516957887,5.199712903391578,pass,23.11111111111112,2080.0,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,5.0,6.531377658190839,36.000000000000036,0.2,pass,general,core_um_x_length_um,"1.0,800.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D2.0_L50.0,equivalent_l0_first_zero_diameter,2.0,2.0,1.0,2.0,1.7468561086114465,3.493712217222893,legacy_vortex_inner_hwhm_radius,,,0.9999274668173691,1.9998549336347382,1.7066929133858268,3.4133858267716537,37.616767923626384,7.1801179328370255,44.79688585646341,26.666666666666647,13.279727698076215,39.946394364742865,strict_intersection_peak_power_radius,1.5103750751112937,fail,marginal,3,50.0,0.44441130847920957,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.009846697491048812,2405000.0,beam_to_surface,surface_in_air,1.0,1.7066929133858268,3.4133858267716537,1.1668900712066013,1.0429300093896414,16.13714930646369,0.00148531218620199,9.204303424317034e-05,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,37.616767923626384,7.1801179328370255,44.79688585646341,False,26.666666666666647,13.279727698076215,39.946394364742865,False,26.666666666666647,13.279727698076215,39.946394364742865,False,120.0,-0.0536056352571355,119.94639436474286,False,0.5,0.5,0.15,0.6564917324981739,0.0,0.0,False,False,axial_peak_fwhm,7.267905824609473,7.267905824609473,2.953905311395542,0.40643142367000396,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,26.61306103140956,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,10.018997142088514,31.25,pass,0.25122070312500006,5.199712903391577,10.399425806783157,pass,6.666666666666655,600.0,2.6,marginal,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,10.0,13.062755316381677,7.50000000000002,0.2,pass,general,core_um_x_length_um,"2.0,50.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D2.0_L100.0,equivalent_l0_first_zero_diameter,2.0,2.0,1.0,2.0,1.7468561086114465,3.493712217222893,legacy_vortex_inner_hwhm_radius,,,0.9999274668173691,1.9998549336347382,1.7066929133858268,3.4133858267716537,73.59987705000223,14.92261907428971,88.52249612429193,66.66666666666664,18.83686852507943,85.50353519174608,strict_intersection_peak_power_radius,1.4923485874026454,fail,marginal,3,100.0,0.888769149716337,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.019693394982097625,2405000.0,beam_to_surface,surface_in_air,1.0,1.7066929133858268,3.4133858267716537,1.1800007355092388,1.0484600996732014,33.75387772218695,0.0069922452932227415,0.00020715383727975734,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,73.59987705000223,14.92261907428971,88.52249612429193,False,66.66666666666664,18.83686852507943,85.50353519174608,False,66.66666666666664,18.83686852507943,85.50353519174608,False,173.33333333333334,5.503535191746082,178.83686852507944,False,0.5,0.5,0.15,0.5466230246241807,0.0,0.0,False,False,axial_peak_fwhm,4.008078390687846,4.008078390687846,1.763612866569804,0.4400145642528568,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,52.17020185841276,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,13.787994284177026,31.25,pass,0.25122070312500006,5.199712903391577,10.399425806783157,pass,6.666666666666655,600.0,2.6,marginal,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,10.0,13.062755316381677,15.00000000000004,0.2,pass,general,core_um_x_length_um,"2.0,100.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D2.0_L150.0,equivalent_l0_first_zero_diameter,2.0,2.0,1.0,2.0,1.7468561086114465,3.493712217222893,legacy_vortex_inner_hwhm_radius,,,0.9999274668173691,1.9998549336347382,1.7066929133858268,3.4133858267716537,111.04385021402429,22.232803010257715,133.276653224282,106.66666666666664,25.323571589382055,131.9902382560487,strict_intersection_peak_power_radius,1.499786962755408,fail,marginal,3,150.0,1.3330200950551903,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.02954009247314644,2405000.0,beam_to_surface,surface_in_air,1.0,1.7066929133858268,3.4133858267716537,1.1825315684130047,1.0485741950078182,50.97739495744272,0.10094668688154387,0.0019802245086438185,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,111.04385021402429,22.232803010257715,133.276653224282,False,106.66666666666664,25.323571589382055,131.9902382560487,False,106.66666666666664,25.323571589382055,131.9902382560487,False,193.33333333333334,5.323571589382057,198.6569049227154,False,0.5,0.5,0.15,0.5078614236137435,0.0,0.0,False,False,axial_peak_fwhm,2.9731128827983295,2.9731128827983295,1.3225309763683593,0.4448303944395065,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,78.6569049227154,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,17.55699142626554,31.25,pass,0.25122070312500006,5.199712903391577,10.399425806783157,pass,6.666666666666655,600.0,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,10.0,13.062755316381677,22.50000000000006,0.2,pass,general,core_um_x_length_um,"2.0,150.0",False
20260603T200130Z,2026-06-03T20:21:56.533786+00:00,2.0.0,publication,ideal,D2.0_L300.0,equivalent_l0_first_zero_diameter,2.0,2.0,1.0,2.0,1.7468561086114465,3.493712217222893,legacy_vortex_inner_hwhm_radius,,,0.9999274668173691,1.9998549336347382,1.7066929133858268,3.4133858267716537,139.92386451242703,48.93636813240042,188.86023264482745,125.00000000000001,54.84889067608294,179.84889067608296,strict_intersection_peak_power_radius,1.8312160257667038,fail,marginal,3,300.0,2.664598655709351,0.008071063517253126,objective_f_eff_over_effective_relay_f,0.05908018494629288,2405000.0,beam_to_surface,surface_in_air,1.0,1.7066929133858268,3.4133858267716537,1.1764821107313637,1.0467260065450144,111.84232703554243,1.2231532965244698,0.010936407788938113,2.7337500000000006,2.7337500000000006,2.7337500000000006,1.0,,,,,,,,,True,bl_asm,0.2,0.2,0.2,1.0,1.0,,,,,139.92386451242703,48.93636813240042,188.86023264482745,False,125.00000000000001,54.84889067608294,179.84889067608296,False,133.33333333333334,46.5155573427496,179.84889067608296,False,191.6666666666667,4.848890676082915,196.51555734274962,False,0.5,0.5,0.15,0.5635401003978466,0.0,0.0,False,False,axial_peak_fwhm,3.0670070433541436,3.0670070433541436,1.4366017789782424,0.4684051124340244,2.7337500000000003e-06,,,0.0,0.0,0.0,tradeoff_core_length,air,,121.51555734274955,zone_center,0.45,8,0.93,20,2.0,True,downsampled,2,1024,16.0,16.384,28.863982852531077,31.25,marginal,0.25122070312500006,5.199712903391577,10.399425806783157,pass,8.66666666666667,780.0,2.6,pass,6106108.170242552,"Total propagated-power drift; pass<=0.05, marginal<=0.20, fail>0.20. SAS clipping is reported separately by sas_retained_power_fraction_*.",1.0,True,,10.0,13.062755316381677,35.99999999999998,0.2,pass,general,core_um_x_length_um,"2.0,300.0",False
