run_id,generated_at_utc,source_schema_version,case_id,preset,path,beam_family,model_level,generation_method,hardware_status,qa_status,vector_mode,vector_model,vector_program,vector_method,vector_encoder_hardware,lab_realizable,simulation_only,requires_element,uses_waveplates,uses_two_slm,uses_shared_director_axis,encoded_power_fraction,scalar_reference_case_id,ell,canonical_zone_um,strict_bessel_region_um,canonical_zone_delta_um,strict_region_delta_um
20260604T150311Z,2026-06-04T15:04:15.300575+00:00,1.0.0,ideal_radial_target_ell1,fast,vector_ideal_vs_lab_case1,vector,diagnostic,qplate_or_vector_converter,diagnostic_only,exploratory,radial,diagnostic_only,radial,analytic_reference,not_current_bench,False,False,qplate_or_vector_mode_converter,False,False,False,,vector_scalar_reference_ell1,1,51.83811005381928,33.33333333333333,0.0,0.0
20260604T150311Z,2026-06-04T15:04:15.300665+00:00,1.0.0,ideal_azimuthal_target_ell1,fast,vector_ideal_vs_lab_case1,vector,diagnostic,qplate_or_vector_converter,diagnostic_only,exploratory,azimuthal,diagnostic_only,azimuthal,analytic_reference,not_current_bench,False,False,qplate_or_vector_mode_converter,False,False,False,,vector_scalar_reference_ell1,1,51.83811005381928,33.33333333333333,0.0,0.0
20260604T150311Z,2026-06-04T15:04:15.300736+00:00,1.0.0,current_lab_case1_sop_method_b,fast,vector_ideal_vs_lab_case1,vector,diagnostic,two_slm_same_axis_sop,current_lab_realizable,exploratory,sop_encoded_case1,diagnostic_only,achievable_sop,method_B_complex_amplitude_proxy,case1_same_axis_no_waveplates,True,False,none,False,True,True,0.06335911857210569,vector_scalar_reference_ell1,1,51.83811005381928,33.33333333333333,0.0,0.0
20260604T150311Z,2026-06-04T15:04:15.300804+00:00,1.0.0,paper_replica_radial_diagnostic_ell1,fast,vector_ideal_vs_lab_case1,vector,diagnostic,paper_replica_simulation,simulation_only,exploratory,paper_replica,diagnostic_only,radial,paper_jones_chain,paper_qwp_hwp_chain,False,True,waveplate_chain,True,True,False,,vector_scalar_reference_ell1,1,51.83811005381928,33.33333333333333,0.0,0.0
