route_id,route_family,complex_overlap,normalized_rms_error,normalized_max_error,stokes_rms_error,angle_rms_rad,power_ratio,model_status
canonical_target,analytic_target,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,optical_prediction
patterned_hwp_continuous,patterned_hwp,1.0000000000000002,1.4903350258162952e-16,2.4976623556869944e-16,3.342578651678277e-16,9.781016164678015e-17,1.0,optical_prediction
patterned_hwp_six_wedges,patterned_hwp,0.9557019906317947,0.29765083358930966,0.4793107538881623,0.5801059776421171,0.3008940970377656,1.0000000000000002,optical_prediction
patterned_hwp_mosaic_8,patterned_hwp,0.9992124308334736,0.039688012460359835,0.06543816564355225,0.08235462792913542,0.03833313024362873,1.0,optical_prediction
serial_slm_ideal,serial_dual_slm,1.0,2.9548391895316906e-16,4.655001588328495e-16,6.886825528658059e-16,2.0144855934777795e-16,0.9999999999999998,optical_prediction
serial_slm_panel_realistic,serial_dual_slm,0.45954450941238617,0.8887050768025356,0.9957341405115616,1.3955104231872981,0.7136016344571694,0.18341827796082638,optical_prediction
