run_id,generated_at_utc,source_schema_version,case_id,preset,path,generation_method,model_level,hardware_status,plane_label,coordinate_frame,requested_vortex_charge,measured_winding,winding_error,winding_pass,slm2_conjugate_mode,vortex_removal_acknowledged,propagation_power_drift_fraction,propagation_power_label,quantitative_metrics_valid,quantitative_metrics_invalid_reason,strict_bessel_region_um,qa_status,regime,route_generation_method,method,variant,beam_air_zone_um,sample_uncorrected_zone_um,sample_corrected_zone_um,sample_corrected_peak_z_um,ring_or_core_um,peak_fluence_J_cm2,side_to_core_peak_ratio,medium_n,surface_transmission,interface_correction_label_uncorrected,interface_correction_label_corrected,interface_correction_implementation,corrected_rel_l2_to_no_interface,uncorrected_rel_l2_to_no_interface,phase_only_power_relative_error,spherical_after_waves
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,general_holographic_ideal,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,2.9999999999999996,4.440892098500626e-16,True,not_applicable,False,0.7144026876604473,fail,False,numerical propagation power drift 0.714403 exceeds the quantitative limit 0.05,264.0625,exploratory,general,holographic_axicon,holographic,ideal,116.69773538116718,127.4035360626101,292.05405029584296,264.0625,2.641613924050633,2.717424953836308,0.42935036856926695,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007046361566289278,1.3509248328526973,1.7737497260596249e-16,-8.86475275699124e-05
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,general_holographic_lab,fast,realistic,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,3.0,0.0,True,not_applicable,False,0.43217634715799214,fail,False,numerical propagation power drift 0.432176 exceeds the quantitative limit 0.05,20.312499999999986,exploratory,general,holographic_axicon,holographic,lab,39.79540227043807,145.02437305897624,98.62000846241472,304.6875,1.8855529937067468,4.8051287014702835,0.33157488881061875,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007086828141857968,1.357513618904602,1.5927043377145026e-16,-0.000160558808867512
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,general_physical_ideal,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,3.0,0.0,True,preserve_vortex,False,0.7036418948799327,fail,False,numerical propagation power drift 0.703642 exceeds the quantitative limit 0.05,284.375,exploratory,general,physical_axicon,physical,ideal,117.73919894311469,114.55964263522795,294.4478777890913,264.0625,2.641613924050633,2.7298919552806047,0.4112314037283509,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007038388991220027,1.3552676926274894,0.0,-8.86475275699124e-05
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,general_physical_lab,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,3.0000000000000004,4.440892098500626e-16,True,preserve_vortex,False,0.7036109139103665,fail,False,numerical propagation power drift 0.703611 exceeds the quantitative limit 0.05,284.375,exploratory,general,physical_axicon,physical,lab,117.6823538427902,114.61384388792874,294.42969327109324,264.0625,2.641613924050633,2.7311662969988517,0.41140103992660565,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007038329083526317,1.3553205488350202,0.0,-8.86475275699124e-05
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,limits_holographic_ideal,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,3.0,0.0,True,not_applicable,False,2.2698618960538073,fail,False,numerical propagation power drift 2.26986 exceeds the quantitative limit 0.05,281.25,exploratory,limits,holographic_axicon,holographic,ideal,116.73754309709446,130.90737030315222,338.98550280311633,224.99999999999997,1.6352848101265824,3.4238834344582143,0.5000578236945931,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.0070844591049560686,1.4240830647244322,0.0,-8.86475275699124e-05
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,limits_holographic_lab,fast,realistic,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,-1.0,4.0,False,not_applicable,False,0.20211803010314258,fail,False,numerical propagation power drift 0.202118 exceeds the quantitative limit 0.05,0.0,exploratory,limits,holographic_axicon,holographic,lab,426.4774221065457,646.7825244037298,675.0,0.0,2.9042394360252257,0.5432654177279056,1.0,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007907484318949609,1.1012864538581064,0.0,-0.000160558808867512
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,limits_physical_ideal,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,2.9999999999999996,4.440892098500626e-16,True,preserve_vortex,False,2.244964425846581,fail,False,numerical propagation power drift 2.24496 exceeds the quantitative limit 0.05,281.25,exploratory,limits,physical_axicon,physical,ideal,115.69288700915322,123.10433591572192,326.6950991497028,253.125,1.6352848101265824,3.5259145049081475,0.46014309322757035,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007230975997788125,1.4057223481022971,1.8791737292847316e-16,-8.86475275699124e-05
20260715T180107Z,2026-07-15T18:01:07.431120+00:00,1.0.0,limits_physical_lab,fast,ideal,interface_corrected_numerical,interface_model,diagnostic_only,in_medium_plane,sample_plane_um_z_from_surface_in_medium,3,3.0,0.0,True,preserve_vortex,False,2.244990015791215,fail,False,numerical propagation power drift 2.24499 exceeds the quantitative limit 0.05,281.25,exploratory,limits,physical_axicon,physical,lab,115.67403373596828,123.0953360430257,326.6719757515336,253.125,1.6352848101265824,3.5263057407650558,0.45999938257271467,2.44,0.96,uncorrected_interface,ideal_numerical_correction,diagnostic_only,0.007230889621212897,1.4057520259285337,0.0,-8.86475275699124e-05
