case_id,ell,gamma_slm_deg,ring_radius_um,ring_width_um,bessel_zone_um,peak_fluence_J_cm2,side_to_core_peak_ratio,pulse_energy_at_sample_uJ
ell0_core3_L150_E10,0,0.5925391693126465,0.0,1.3497062180914992,37.63188411305561,25.191874955583682,0.1413877465509107,2.7337500000000006
ell1_core3_L150_E10,1,0.5925391693126465,0.88015654429625,1.3157205796378246,31.35034661956255,9.366730253431724,0.33574848746822344,2.7337500000000006
ell3_core3_L150_E10,3,0.5925391693126465,1.635420391088523,1.1756641573618356,38.01556727371095,4.71838064584986,0.3762627818645029,2.7337500000000006
ell5_core3_L150_E10,5,0.5925391693126465,2.8898914875587556,1.4029560261811442,35.10050868868784,3.5994634984952047,0.34799061410263527,2.7337500000000006
ell7_core3_L150_E10,7,0.5925391693126465,3.646340351356455,1.409390705713725,31.754451333167133,3.123930225219282,0.26648345768049264,2.7337500000000006
