run_id,generated_at_utc,source_schema_version,case_id,preset,path,beam_family,model_level,generation_method,hardware_status,qa_status,material_model_status,material_response_model,calibration_status,geometry_model_status,feature_target_type,feature_proxy_type,target_width_um,target_length_um,target_depth_um,target_aspect_ratio,predicted_width_um,predicted_length_um,predicted_depth_um,predicted_aspect_ratio,width_error_pct,length_error_pct,depth_error_pct,overlap_score,capsule_fit_score,edge_uniformity_score,core_suppression_score,side_lobe_contamination_score,threshold_fluence_J_cm2,peak_fluence_J_cm2,fluence_to_threshold_ratio,xz_proxy_definition,xz_energy_conservation_status,canonical_zone_um,strict_bessel_region_um,propagation_power_drift_fraction,propagation_power_label,apodization_strength,contour_capsule_index,axial_flatness_score,spot_pass_2_5_um,zone_pass_200_um,hardware_reachable,output_category,capsule_fit_label,capsule_acceptance_label,actual_weld_success_claimed,overclaim_guardrail,acceptance_pass,acceptance_note
20260610T144235Z,2026-06-10T14:42:51.499046+00:00,1.0.0,capsule_ideal_a0.00,fast,ideal,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,15.633333333333336,250.00000000000003,250.00000000000003,15.991471215351812,272.2222222222223,25.000000000000014,25.000000000000014,0.19387755102040816,0.4635620216006106,0.8541250288038423,,0.8020833333333334,0.8029538686943561,47.88731066981757,59.63893137184179,peak_plane_normalized_centerline_fluence,normalised_visualisation,151.7678907097583,125.00000000000001,0.0,pass,0.0,0.4520957235417432,0.6321285412219272,True,True,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.499272+00:00,1.0.0,capsule_realistic_a0.00,fast,realistic,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,13.928792317708336,250.00000000000003,250.00000000000003,17.948433309768223,231.63791232638894,25.000000000000014,25.000000000000014,0.2830188679245283,0.4873436138220598,0.8350966394090787,,0.7115384615384616,0.8029538686943561,8.099371710246086,10.08697015610134,peak_plane_normalized_centerline_fluence,normalised_visualisation,47.575357749948566,31.250000000000004,0.0,pass,0.0,0.31527882564980747,0.6300148500184692,True,False,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.499472+00:00,1.0.0,capsule_ideal_a0.35,fast,ideal,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,18.433333333333334,250.00000000000003,250.00000000000003,13.562386980108501,338.8888888888889,25.000000000000014,25.000000000000014,0.14728682170542637,0.43308251558131844,0.7698087812959561,,0.8503937007874016,0.8029538686943561,47.88731066981757,59.63893137184179,peak_plane_normalized_centerline_fluence,normalised_visualisation,190.46091465095546,156.25,0.0,pass,0.35,0.35365627453273935,0.6929400591736026,True,True,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.499658+00:00,1.0.0,capsule_realistic_a0.35,fast,realistic,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,19.12068684895834,250.00000000000003,250.00000000000003,13.074844119086631,355.25444878472234,25.000000000000014,25.000000000000014,0.23587223587223588,0.5052321757200559,0.8492479893491198,,0.7641277641277642,0.8029538686943561,8.099371710246086,10.08697015610134,peak_plane_normalized_centerline_fluence,normalised_visualisation,93.09106772499739,31.250000000000004,0.0,pass,0.35,0.4130692554912165,0.7356057594371213,True,False,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.499845+00:00,1.0.0,capsule_ideal_a0.70,fast,ideal,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,20.63333333333333,250.00000000000003,250.00000000000003,12.116316639741523,391.2698412698412,25.000000000000014,25.000000000000014,0.13013698630136986,0.4429473882102316,0.7593571471354402,,0.8680555555555556,0.8029538686943561,47.88731066981757,59.63893137184179,peak_plane_normalized_centerline_fluence,normalised_visualisation,234.58612113089777,218.75000000000003,0.0,pass,0.7,0.3366277767717963,0.7735595599237903,True,True,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.500025+00:00,1.0.0,capsule_realistic_a0.70,fast,realistic,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,22.861083984375004,250.00000000000003,250.00000000000003,10.935614434156708,444.3115234375001,25.000000000000014,25.000000000000014,0.19591836734693877,0.5359635068077407,0.8875498356154305,,0.8040816326530612,0.8029538686943561,8.099371710246086,10.08697015610134,peak_plane_normalized_centerline_fluence,normalised_visualisation,250.00000000000003,31.250000000000004,0.0,pass,0.7,0.4919183956380102,0.8657044371817383,True,False,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.500200+00:00,1.0.0,capsule_ideal_a1.00,fast,ideal,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,16.366666666666667,250.00000000000003,250.00000000000003,15.274949083503056,289.6825396825397,25.000000000000014,25.000000000000014,0.16299559471365638,0.44737811393324645,0.6981731033688148,,0.8333333333333334,0.8029538686943561,20.421405400250183,25.432850125570013,peak_plane_normalized_centerline_fluence,normalised_visualisation,239.24289511187473,218.75000000000003,0.0,pass,1.0,0.30124330547982825,0.7925207101289642,True,True,True,thresholded_fluence_proxy,weak_proxy_match,exploratory_proxy,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",False,proxy geometry only; experimental calibration required before physical feature claims
20260610T144235Z,2026-06-10T14:42:51.500370+00:00,1.0.0,capsule_realistic_a1.00,fast,realistic,capsule_geometry_proxy,application_geometry_proxy,thresholded_scalar_xz_proxy,lab_proxy,marginal,planning_proxy,incubation_threshold_proxy,uncalibrated,thresholded_fluence_proxy,capsule,capsule_overlap_proxy,4.2,200.0,200.0,47.61904761904762,20.962972005208343,250.00000000000003,250.00000000000003,11.925789908887271,399.11838107638914,25.000000000000014,25.000000000000014,0.21621621621621623,0.5529208014567325,0.8126205606095653,,0.7837837837837838,0.8029538686943561,4.980423519598188,6.202627216550572,peak_plane_normalized_centerline_fluence,normalised_visualisation,250.00000000000003,0.0,0.0,pass,1.0,0.3497074973269267,0.9999999467482517,False,False,True,thresholded_fluence_proxy,moderate_proxy_match,planning_proxy_candidate,False,"application-planning geometry proxy; not actual weld, bonding, void, ablation, or index-change prediction",True,proxy geometry only; experimental calibration required before physical feature claims
