label,sweep_parameter,sweep_value,compensated,h_channel_overlap_to_required,v_channel_overlap_to_required,pre_axicon_overlap_to_required,pre_axicon_stokes_rms,pre_axicon_alpha_rms,pre_axicon_power_ratio,phase_rms_error_rad_h,first_order_efficiency,zero_order_leakage_after_iris,rejected_power_fraction,reference_z_mm,z60_full_field_correlation,z60_central_crop_correlation,xz_map_correlation_to_v0,angular_profile_correlation_to_v0,c60,c120,c120_minus_c60,dark_core_ratio,ring_island_count,strict_class,best_plane_correlation,best_plane_z_mm,passes,failure_mode,correction
combined_mild_lab,combined,0.0,False,0.9486727136254645,0.9481606479651943,0.9388672799255889,0.5701426417020777,0.5563436004765888,0.8040737358294182,0.007082821160611154,0.948028924163345,0.0,0.051971075836654945,60.0,0.9894433367435767,0.9894433602929047,0.9917500650749079,0.9944204177749622,0.8532895182652418,0.8301003224018452,-0.023189195863396628,0.002577058105011748,0,visual_hexagonal_field,0.9918978631496227,72.575,True,none,
combined_moderate_lab,combined,1.0,False,0.9357804243828275,0.9183267282672473,0.8398330132323435,0.770547535819564,0.6171902560274329,0.7970877638200481,0.007084264184450794,0.9307811130911176,0.0,0.06921888690888245,60.0,0.9489699314635345,0.9489699813771192,0.9203637305269333,0.9543513267335741,0.8301960380804316,0.8126345716022118,-0.017561466478219878,0.05368471727590252,0,visual_hexagonal_field,0.9560879443663584,72.575,True,none,
combined_bad_lab,combined,2.0,False,0.8938125057907442,0.7833156605937138,0.2110934666408716,1.504010394064994,1.0062362944228513,0.7367864172150007,0.007092524827756252,0.889554006912237,0.0,0.11044599308776304,72.575,0.5822437622926632,0.5822437503687997,0.4148019869139659,0.4935995410444453,0.5918199718861694,0.48658798388619945,-0.10523198799996997,0.2215151678967123,0,triangular_lobed_field,0.6834260788835508,36.3375,False,triangular_dark_core,
